"TRS_type","var","x","y025","y050","y","y950","y975","x_norm"
"TAS_total","lai",3.30142281532452,-0.0191195559102524,-0.0181494339525507,-0.00910366003245002,-0.000203440009496536,0.00134391260713616,0.403603676397788
"TAS_total","lai",3.40098519936766,-0.0193186933831426,-0.0181548580467799,-0.00911287137569257,-0.000203440009496536,0.00131931335814219,0.470870955797419
"TAS_total","lai",3.50054758341081,-0.0203236118530903,-0.0181763567551427,-0.0100168732784168,-0.00144669537990982,-0.000398378855584781,0.53813823519705
"TAS_total","lai",3.60010996745396,-0.0208448712225052,-0.0181763567551427,-0.0100600584471271,-0.00211708716552645,-0.000483358194240727,0.605405514596682
"TAS_total","lai",3.69967235149711,-0.0208448712225052,-0.0181763567551427,-0.0100600584471271,-0.00211708716552645,-0.000483358194240727,0.672672793996313
"TAS_total","lai",3.79923473554025,-0.0208448712225052,-0.0181763567551427,-0.0100600584471271,-0.00211708716552645,-0.000483358194240727,0.739940073395944
"TAS_total","lai",3.8987971195834,-0.0208448712225052,-0.0181763567551427,-0.0100600584471271,-0.00211708716552645,-0.000483358194240727,0.807207352795575
"TAS_total","lai",3.99835950362655,-0.0208448712225052,-0.0181763567551427,-0.0100162093949794,-0.00211708716552645,-0.000483358194240727,0.874474632195207
"TAS_total","lai",4.09792188766969,-0.0208448712225052,-0.0181763567551427,-0.0100162093949794,-0.00211708716552645,-0.000483358194240727,0.941741911594838
"TAS_total","lai",4.19748427171284,-0.0208448712225052,-0.0181763567551427,-0.0100162093949794,-0.00211708716552645,-0.000483358194240727,1.00900919099447
"TAS_total","lai",4.29704665575599,-0.0210278550377946,-0.0183962299444301,-0.0105683975115374,-0.00241758507696995,-0.00105184663773308,1.0762764703941
"TAS_total","lai",4.39660903979913,-0.0210278550377946,-0.0183962299444301,-0.0105683975115374,-0.00241758507696995,-0.00105184663773308,1.14354374979373
"TAS_total","lai",4.49617142384228,-0.0210278550377946,-0.0183962299444301,-0.0105683975115374,-0.00241758507696995,-0.00105184663773308,1.21081102919336
"TAS_total","lai",4.59573380788543,-0.0210278550377946,-0.0183962299444301,-0.0105683975115374,-0.00241758507696995,-0.00105184663773308,1.27807830859299
"TAS_total","lai",4.69529619192858,-0.0210278550377946,-0.0183962299444301,-0.0105683975115374,-0.00241512999183304,-0.00100116729937882,1.34534558799263
"TAS_total","lai",4.79485857597172,-0.0210278550377946,-0.0183962299444301,-0.0103855816238679,-0.00241512999183304,-0.000959552541054718,1.41261286739226
"TAS_total","lai",4.89442096001487,-0.0210278550377946,-0.0183962299444301,-0.0103855816238679,-0.00241512999183304,-0.000959552541054718,1.47988014679189
"TAS_total","lai",4.99398334405802,-0.0210278550377946,-0.0183962299444301,-0.0103855816238679,-0.00241512999183304,-0.000959552541054718,1.54714742619152
"TAS_total","lai",5.09354572810116,-0.0210278550377946,-0.0183962299444301,-0.0103855816238679,-0.00241512999183304,-0.000959552541054718,1.61441470559115
