"site_ID","RMSE","R2","control_year","window_size","nwindow","TAS","TASp"
"NL-Loo",2.77265582163383,0.144858327991599,2017,14,11,0.0345927006065805,0.00660978463979856
"RU-Fyo",2.5139491249538,0.491144651005036,2013,14,7,-0.0441334697397619,0.042581162419492
"ZA-Kru",1.75406761945426,0.571621156537053,2001,14,8,-0.0293893013042889,0.267234477646681
"IT-Tor",2.94521110126674,0.0652684502634856,2016,14,8,-0.0287151654305305,0.295010506240842
"BE-Dor",1.84273054078892,0.619301822703386,2016,14,14,0.0154025528562254,0.0395792341736407
"CH-Fru",3.3935033947568,0.395103600684506,2011,14,13,0.00980479802857609,0.17382390259375
"CZ-RAJ",1.61437737457607,0.494643127133667,2019,14,15,0.0295872942055008,0.124254546189306
"CZ-Stn",2.70417549010177,0.179737725993112,2021,14,11,0.00149607528309853,0.910773807334085
"DE-Obe",2.12905884829356,0.552713333096581,2014,14,13,0.024396426734524,0.0870944083353415
"DE-RuR",1.98896489730805,0.57442603512658,2016,14,10,0.0188776032865948,0.110998749855264
"CH-Aws",3.76437206586085,0.280310292905308,2020,14,10,0.0110296180910021,0.330668736284923
"ES-LJu",0.612024663684352,0.226785585424852,2020,14,12,-0.126256459400483,0.00116589931777038
"FR-FBn",1.37144930568312,0.381068538156851,2016,14,18,0.0829978871806672,3.28112953524467e-09
"FR-Fon",3.76391532473859,0.154135668200946,2024,14,12,0.0530286111348531,4.17636552643531e-05
"GF-Guy",5.80392313006973,0.0409395188815646,2010,14,26,0.166101912473723,0.00015050619625953
"IL-Yat",0.75850117432128,0.442778401990045,2005,14,11,0.000664500301522372,0.949109931645063
"SE-Deg",0.360420578068954,0.580125714538831,2020,14,8,0.0245170249733386,0.0232703833658033
"IT-SR2",3.2264634206066,0.383176167132912,2023,14,16,0.00589060952939182,0.739326400254565
"CH-Dav",5.20842594990275,0.149017080763083,2012,14,13,-0.0177710498512055,0.0344126920575843
"DE-Akm",2.80231939845745,0.335173552513885,2022,14,6,0.0394741929810698,0.173112347438338
"DE-Hte",1.83486478170958,0.292091142799064,2016,14,7,0.120276611246143,0.000705114798861335
"DE-Hzd",4.0816993906138,0.20916671581861,2019,14,5,-0.0169609371205223,0.625693721515264
"DE-RuC",1.13484443087012,0.612311716022236,2019,14,4,0.015444112299968,0.339379960766159
"DE-RuW",3.1367260143447,0.346677586338908,2017,14,17,0.0353440932188478,0.0633532492313942
"DE-SfS",4.7222889123121,0.134718139884516,2016,14,18,0.0415372907864082,0.0264374407941451
"FR-Bil",1.67915631524074,0.467073994753196,2017,14,17,-0.00538054456120713,0.65318530579558
"SE-Nor",1.90246426050349,0.510878409369831,2015,14,5,0.00251497406669337,0.954801696916182
"SE-Svb",1.73456863817173,0.500678507784878,2023,14,8,-0.0184695877868141,0.330736445912753
"UK-AMo",1.27500298549954,0.406461316210524,2004,14,7,0.0413898175786194,0.0606246242721334
"CA-Mer",2.09606480869432,0.250951405111736,2002,14,10,0.131770487341585,6.26829638682773e-08
"CA-TPD",3.70353623485795,0.188470536362899,2019,14,9,0.0915722586106366,7.02363443623807e-06
"US-BZS",4.59493898488644,0.0463136473262908,2015,14,10,0.0431816515364813,0.558599141743982
"US-Cwt",5.65984584489822,0.092718864733901,2024,14,7,0.000319839601475858,0.994116344776567
"US-Rls",1.10551269685555,0.307473186694431,2015,14,10,-0.0151703393385048,0.201935814569025
"US-Rws",0.805275789504242,0.323343759107187,2019,14,8,0.000721350690512809,0.940539473002583
"BR-Ma2",4.2332240652475,0.215069174212628,2005,14,26,0.078366519345522,0.0215021004763185
"BR-Sa1",4.31183113927595,0.151028363267926,2009,14,26,-0.0557372607818806,0.00431195376728408
