"","site_ID","RMSE","R2","control_year","window_size","nwindow","TAS","TASp"
"81","CZ-RAJ",1.44782093210817,0.586021759945799,2019,14,15,0.0169582282007276,0.347165190029346
"82","CZ-Stn",2.70321296082305,0.174124825525107,2021,14,11,-0.00931679039235949,0.397511892527895
"83","DE-Obe",2.16889032589324,0.534356899505543,2014,14,13,-0.0040604233304245,0.70570114010542
"84","DE-RuR",2.06394646135296,0.547054748118558,2016,14,10,0.0072068064055387,0.436530310218208
"85","CH-Aws",3.77573465983943,0.27599292586183,2020,14,10,-7.91048574542511e-05,0.994146049075755
"86","ES-LJu",0.612326542543676,0.22606507384927,2020,14,12,-0.128887970041537,0.000146749221337748
"87","FR-FBn",1.38978769614607,0.360845234031207,2016,14,18,0.0638231842634202,0.000142878155857499
"88","FR-Fon",3.786387186433,0.143439645853451,2024,14,12,0.0230627143896949,0.0877251716131784
"89","GF-Guy",5.78595380139799,0.0448331132499805,2005,14,26,0.0437468687547382,0.00217595890225979
"90","IL-Yat",0.785610288703033,0.40341376687924,2005,14,11,-0.0255049618418329,0.0374277438579266
"91","SE-Deg",0.362620121623791,0.578535199561265,2020,14,8,0.0208189615827654,0.0668774278881763
"92","IT-SR2",3.30252160923961,0.344554893829545,2023,14,16,0.00823542964967744,0.548158451644755
"93","CH-Dav",5.29691686628373,0.136622248246535,2012,14,13,-0.0187708373803393,0.062763998420625
"94","DE-Akm",2.84020023122842,0.317290181932248,2022,14,6,0.0240161292906362,0.379206467471854
"95","DE-Hte",1.81741153021452,0.299933208136704,2016,14,7,0.0866232460974952,0.0166228409521498
"96","DE-Hzd",4.2206832252788,0.19424849693358,2019,14,5,-0.0580850494487863,0.0525427719867504
"97","DE-RuC",1.20386189654484,0.567758069434601,2023,14,4,0.0168919118741607,0.582029601851619
"98","DE-RuW",3.09237228026484,0.381517791204326,2017,14,17,0.0259369483110638,0.162495787624034
"99","DE-SfS",4.93418318480426,0.120590707912626,2014,14,18,0.0204567524441393,0.380378723168651
"100","FR-Bil",1.70898556465696,0.440096717580032,2015,14,17,-0.0458701126946464,0.000583183093650399
"101","IT-TrF",2.88444990900742,0.0352271696798699,2017,14,13,0.0385868367870222,0.0419285868939357
"102","SE-Nor",1.95861636721864,0.495163594734921,2015,14,5,-0.0354418254404501,0.185693407217512
"103","SE-Svb",1.76921269643753,0.467653950927194,2023,14,8,-0.0197294205774299,0.248980201987675
"104","UK-AMo",1.3440041179851,0.333235489932624,2007,14,7,0.00213693326774693,0.898513113103314
"105","CA-Mer",2.18351313746094,0.19027650063273,2009,14,10,-0.0605053945834375,5.75213109092687e-06
"106","CA-TPD",3.75968292316849,0.160459829842008,2019,14,9,0.0162509709308045,0.3681984504258
"107","US-BZS",4.64143073142209,0.0643436081910057,2019,14,10,0.101122929196784,0.00436096021802165
"108","US-Cwt",5.7098525104601,0.101888226616174,2024,14,7,-0.00170270003929717,0.968183294882666
"109","US-Rls",1.12422156141634,0.288980225560862,2015,14,10,-0.0482907447666445,0.00447215687619903
"110","US-Rws",0.835632399894292,0.27133618429546,2019,14,8,-0.0340493596022024,0.0182987151975505
