"","site_ID","RMSE","R2","control_year","window_size","nwindow","TAS","TASp"
"101","IT-TrF",2.87595597005053,0.0333866100907948,2017,21,9,0.0568608052206295,0.000698372673430499
"102","SE-Nor",1.84884670658472,0.459115973439528,2015,21,3,-0.0338040023620134,0.222816631441927
"103","SE-Svb",1.76494220510897,0.518030971780422,2023,21,6,-0.0204160202825317,0.298769554592093
"104","UK-AMo",1.35059110200073,0.316577497962646,2007,21,5,0.00767684089010516,0.683313699186606
"105","CA-Mer",2.20391638029233,0.175864085033906,2009,21,7,-0.0441620335708515,0.00110109567016926
"106","CA-TPD",3.74776467854874,0.159435552526012,2019,21,6,0.05136153343317,0.0138509599308165
"107","US-BZS",4.54393174200083,0.0707823005920699,2019,21,7,0.0912577054912269,0.0343224031389429
"108","US-Cwt",5.6788167162938,0.0945169636370666,2024,21,5,0.0394846243834446,0.519515033019099
"109","US-Rls",1.1057367872247,0.304288173832261,2015,21,7,-0.0226281031203754,0.114637553211979
"110","US-Rws",0.828793404674055,0.305415009176457,2019,21,6,-0.00840874132771114,0.464985555494653
