"site_ID","RMSE","R2","control_year","window_size","nwindow","TAS","TASp"
"US-Slt",3.03030896937188,0.325724240412212,2013,14,10,-0.009956394014217,0.718758419542158
"US-Wrc",3.8643798596509,0.0775710729041377,2004,14,13,0.0483620434257769,0.0104238451223678
"AU-Tum",4.42726567278513,0.215401616311591,2001,14,14,-0.010634462338918,0.446851395826846
"BE-Bra",3.05730482126771,0.180096297514327,2009,14,10,0.0422182653377962,0.00944282529895496
"BE-Vie",3.0957995893157,0.248395525532467,1999,14,14,0.00626337469818839,0.380536070328866
"CH-Lae",4.45738253794787,0.105156958190441,2021,14,11,0.0359462276573442,0.000188688589713387
"CZ-BK1",2.50314219830095,0.347643607013502,2016,14,15,0.00839254666985644,0.559448849891058
"CZ-wet",2.11922984255131,0.423343842199252,2012,14,5,0.0211935086276301,0.155495398428341
"DE-Gri",1.94155680154599,0.581947396994343,2016,14,8,0.026539612552074,0.055773485893265
"DE-Hai",1.61439411320692,0.248428393945025,2009,14,11,0.00123613590332232,0.885320024194299
"DE-Tha",1.65122485848218,0.414840959207407,2006,14,15,0.0101746275403197,0.133404797011349
"DK-Sor",2.54422983870811,0.264614374205223,2007,14,10,-0.0207399167184627,0.0183842521756047
"FI-Hyy",1.23540907200325,0.624018594581299,2005,14,10,-0.0247119869697148,4.73431899604128e-08
"FI-Sod",1.77817055492969,0.446142079337637,2005,14,10,0.0101861686438346,0.439388306687472
"FR-Pue",1.05202332557805,0.638378413502097,2011,14,13,0.0143123736087677,0.361667524899555
"IT-MBo",2.78469513458206,0.342404151833688,2010,14,4,-0.00720184220474092,0.729856446147535
"IT-Noe",1.3947688483165,0.401668704655265,2006,14,11,0.0269112782439104,0.0321710368691439
"IT-Ren",1.95645886677917,0.346123065810265,2005,14,16,-0.0135997488038263,0.313861602256101
"IT-SRo",2.44063916391611,0.379997954490265,2002,14,16,-0.00787689503450709,0.477371582704762
"NL-Loo",2.80140268582918,0.143414809785388,2017,14,11,-0.00488281926673592,0.64776086261319
"RU-Fyo",2.4740348907936,0.479218298859583,2013,14,7,-0.014658492004986,0.38808029043118
"ZA-Kru",1.76415764723281,0.570757949761114,2001,14,8,-0.0634541546152919,0.132284033816324
"IT-Tor",2.90140338364967,0.0950857921857793,2016,14,8,-0.00550761146862296,0.84847481573204
"BE-Dor",1.90847953397616,0.600584970836787,2016,14,14,0.00767403573485412,0.241293925562881
"CH-Fru",3.45536489186196,0.392633858666123,2011,14,13,0.00638104804937946,0.337183515822771
"CZ-RAJ",1.42998966273172,0.59616670720864,2019,14,15,0.0209064788397911,0.197089213819371
"CZ-Stn",2.71286289627429,0.171240666156929,2021,14,11,-0.0111425441973448,0.40247944023132
"DE-Obe",2.14799058154404,0.542496465672297,2014,14,13,-0.00507483684769683,0.669525172356659
"DE-RuR",2.01637240907975,0.569828129787363,2016,14,10,0.0182114023712407,0.0646792962617006
"CH-Aws",3.77389057306169,0.276574028734056,2020,14,10,0.00793637463805095,0.443223232531511
"ES-LJu",0.639675626693017,0.151667678185926,2020,14,12,-0.041582445878383,0.0119531766050969
"FR-FBn",1.35881947455016,0.386228450760794,2016,14,18,0.0604132957455359,3.07083452710101e-05
"FR-Fon",3.75831015997472,0.156192758865745,2024,14,12,0.0384773099468677,0.00235972943531006
"GF-Guy",5.8164059411401,0.0453345070395717,2010,14,26,0.0818331996154804,0.0438393924393989
"IL-Yat",0.790224499783835,0.394086817014383,2005,14,11,-0.0113944945447922,0.306706917976487
"SE-Deg",0.355518718064273,0.592465082298549,2020,14,8,0.0179221752484778,0.0888016605727152
"IT-SR2",3.25988104323231,0.364755325941878,2023,14,16,-0.00626278686129353,0.741479335682901
"CH-Dav",5.1517034691257,0.16923434404858,2012,14,13,-0.00226163804758225,0.794374755333986
"DE-Akm",2.82883216541682,0.322831412472192,2022,14,6,0.0291406309041178,0.25546164976129
"DE-Hte",1.82166410563554,0.296631440246351,2016,14,7,0.112422182167593,0.00304967206936924
"DE-Hzd",4.23133057469461,0.188215903392821,2019,14,5,-0.0288385631000565,0.340092052392146
"DE-RuC",1.15720494115625,0.599489824534359,2019,14,4,0.0232191911941159,0.154171207811974
"DE-RuW",3.11156289123534,0.3727964856278,2017,14,17,0.0309882458673218,0.108608736839434
"DE-SfS",4.78180074607284,0.13968365229528,2016,14,18,0.0385917824984417,0.0588650128820714
"FR-Bil",1.67695145063454,0.460886527294386,2017,14,17,-0.0265844680229555,0.00969714607024516
"SE-Nor",1.95420093179738,0.497468217382705,2015,14,5,-0.0593437566483273,0.014882498029828
"SE-Svb",1.74246507326893,0.471076119750082,2023,14,8,1.45343874593563e-06,0.999938566545347
"UK-AMo",1.28379774843213,0.395296336580878,2004,14,7,0.00860768438207422,0.602419647296638
"CA-Mer",2.10130277006524,0.249010432258679,2002,14,10,0.0739671718718172,5.04404934079438e-05
"CA-TPD",3.72195645116197,0.177349384139448,2019,14,9,0.0521491977639773,0.00295098050533616
"US-BZS",4.41332195717042,0.0906104589915216,2015,14,10,0.0641425321882081,0.430123507612283
"US-Cwt",5.69373793727033,0.10879998858178,2024,14,7,0.0348417396328667,0.430442370011266
"US-Rls",1.09423847507381,0.325792626924306,2015,14,10,-0.027241000515585,0.0484404097052974
"US-Rws",0.810430925743017,0.314762044113413,2019,14,8,-0.00387739948526951,0.699173765487085
"BR-Ma2",4.2202484924633,0.220510873786244,2005,14,26,0.0822092053617134,0.00983163536525798
"BR-Sa1",4.48114182968136,0.104279118227784,2009,14,26,-0.0765448341320196,0.0728088086736081
"CA-ARB",0.631466991525702,0.440252906132106,2011,14,8,-0.0142608931407015,0.554531476162789
"CA-ARF",0.853296037082986,0.33123735567791,2014,14,8,0.0413148758460291,0.292751002227237
"CA-KLP",0.519927530847171,0.572934689981746,2018,14,8,-0.026718905277035,0.22409874637988
"US-BZo",3.12059908366628,0.135566031195863,2025,14,8,0.303426735230661,0.0435816496816529
"US-ChR",4.06194492687722,0.0582779130738738,2011,14,12,0.0895795425805477,0.000841080073131112
"US-Rms",1.18363180053505,0.473724825469653,2022,14,8,0.0298157036422524,0.123458554984907
"US-SRS",2.07721317916656,0.119818199962178,2015,14,7,0.0369409925225991,0.340912395638747
