"","site_ID","RMSE","R2","control_year","window_size","nwindow","TAS","TASp"
"27","US-IB2",1.83198783742334,0.403491666843473,2013,21,6,-0.0327357003892121,0.00278662895023261
"28","US-Kon",3.31223218810866,0.30852705913577,2015,21,5,-0.0314414978883294,0.00866596126786713
"29","US-MOz",3.61565469254489,0.102977525357446,2021,21,7,-0.0068270752067178,0.743957253888148
"30","US-NC2",2.79120838552431,0.465005169362367,2008,21,17,-0.0351424541870895,0.006700848898915
"31","US-Bar",3.54701832398546,0.129587156979654,2016,21,6,-0.0633584783650319,0.0266373300766649
"32","CA-Oas",2.1797563231037,0.241024503233218,2005,21,5,-0.0250051835729814,0.20438363412526
"33","CA-TP4",3.66018305546836,0.274369829127561,2022,21,8,-0.0237166626956513,0.0368780720323812
"34","CA-TP3",2.77088816827888,0.332218591099245,2018,21,10,-0.085148274045932,4.72504402010476e-26
"35","CA-Man",0.808028401175176,0.728228332777177,1995,21,4,0.0340477744177453,0.217836592409731
"36","CA-LP1",2.29884170005906,0.21032516011316,2009,21,9,-0.0320592825741975,0.199813430329827
"37","CA-Ca1",3.74076722843837,0.463117362810802,2002,21,13,0.0376844756587603,0.0067894703540427
"38","CA-Gro",3.19168764404195,0.169761532567307,2011,21,5,0.00966665568513807,0.778108083084749
"39","CA-Obs",1.467045500033,0.354750102433294,2005,21,7,-0.0308281766957705,0.0432974251521928
"40","CA-Ojp",1.64082011664458,0.401856599288726,2005,21,8,-0.00944165409147071,0.432428444009605
"41","US-Jo2",0.988271074168061,0.0914596094600525,2019,21,12,-0.074475152502619,0.0671026177223584
"42","US-MtB",1.31937474676134,0.250433495792132,2023,21,14,-0.0553745383905817,0.00648973525116395
"43","US-LL1",1.96877731377836,0.275965051235388,2020,21,5,-0.0242659570751422,0.0235268035664398
"44","US-BZB",4.25393270960043,0.105098253199676,2017,21,5,-0.0526810969412522,0.00374544153755769
"45","US-BZF",4.07715738797786,0.0771155086518112,2014,21,4,-0.0472309532941918,0.0689532529810338
"46","US-KL2",3.07148940458918,0.284628481995111,2019,21,6,-0.03959694159181,3.21248448064611e-05
"47","US-Ro4",2.02871007043015,0.285081365607553,2016,21,4,-0.0227496390985101,0.26394247603173
"48","US-KM4",3.17429085891292,0.339443830005606,2020,21,5,-0.010802060078088,0.587447423744666
"49","US-MBP",1.20985907270438,0.298250002423046,2019,21,8,-0.0603890077759382,0.0001869734312416
"50","US-Myb",1.48955435046303,0.414851461478422,2020,21,8,0.164816506242657,0.0128457920245895
"51","US-NC4",3.55165539240415,0.379123716031737,2014,21,10,0.00568497548615995,0.848012358296959
"52","US-Tw1",1.14719403786537,0.536413222737257,2017,21,7,0.0213430470276558,0.487022894370775
"53","US-Ced",2.30546171932109,0.444744738348496,2008,21,8,0.0112655914110481,0.744828960021602
"54","US-Oho",2.88493218291648,0.144105368189067,2012,21,7,0.0238087899374801,0.0788746934525301
"55","US-Slt",3.11435820780674,0.291594228136887,2013,21,7,-0.030617184157516,0.453051163945803
"56","US-Wrc",3.94302347837201,0.0685426548722205,2004,21,9,-0.00502157540217539,0.815298051449276
"57","AU-Tum",4.52969319301773,0.193011951343684,2001,21,9,-0.0168010913499571,0.354438425804137
"58","BE-Bra",3.09711205510545,0.15004583797127,2007,21,7,-0.0296944635267551,0.245315507319003
"59","BE-Vie",3.11530496778462,0.252120068200704,1999,21,9,0.00092296802979513,0.938715105946362
"60","CH-Lae",4.46574804310874,0.108440620999036,2014,21,7,-0.0432355567003806,0.00198081487433765
"61","CZ-BK1",2.49455759937351,0.341746433088689,2016,21,10,0.0554195622503228,0.00347141061202996
"62","CZ-wet",2.11112442981122,0.420529826923912,2012,21,3,0.00657905374993264,0.749428522075432
"63","DE-Gri",1.96898883802916,0.563626253835106,2016,21,5,0.0213409627885933,0.352892819957851
"64","DE-Hai",1.63255961162977,0.228942368683355,2009,21,7,-0.0492690449143955,0.000427394722246972
"65","DE-Tha",1.66999376084751,0.401679993876284,2006,21,10,-0.0113583473784004,0.078635931534457
"66","DK-Sor",2.56995232680869,0.252156926383011,2007,21,7,-0.027166819536948,0.000524999468341805
"67","FI-Hyy",1.21295728550751,0.634146965149369,2005,21,6,-0.0355534412390008,2.11136632712107e-08
"68","FI-Sod",1.72322599754241,0.435539483638577,2007,21,7,-0.0517701590434742,3.80465827974081e-05
"69","FR-Pue",1.09709232573276,0.613001304478616,2011,21,9,0.00836911987416492,0.743896507117639
"70","IT-Lav",2.21610939031159,0.104955668383441,2014,21,9,-0.0207684986393275,0.391444904386811
"71","IT-MBo",2.84231780631146,0.338459029734158,2010,21,3,-0.0263118610351857,0.131935565504232
"72","IT-Noe",1.48213645449709,0.388408143982185,2006,21,8,0.0484694597368559,0.0297458167768289
"73","IT-Ren",2.05411288623988,0.294915899947357,2004,21,11,-0.0237586251048069,0.158657309492721
"74","IT-SRo",2.448580984728,0.353611852885302,2002,21,11,-0.04072212209608,0.00389161043946813
"75","NL-Loo",2.85660958195981,0.109100133680951,2012,21,7,-0.037975966444343,0.0327191835995738
"76","RU-Fyo",2.50692612821051,0.432424367910742,2013,21,4,-0.0247897341250245,0.295351407048707
"77","ZA-Kru",1.87773065224365,0.513439326811078,2008,21,5,-0.147591547190002,6.25235700607498e-07
"78","IT-Tor",2.81171807277943,0.112112585459311,2011,21,5,-0.022099156121824,0.53346962107803
"79","BE-Dor",1.85265694569905,0.590530184889113,2014,21,10,0.000179326708476267,0.987105809870686
"80","CH-Fru",3.48757034624652,0.37882432276949,2011,21,9,0.0100538006121837,0.259245723024235
"81","CZ-RAJ",1.46370691697293,0.585964116980928,2019,21,10,0.0297211751843578,0.246710183912628
"82","CZ-Stn",2.77517923693651,0.155475142905512,2021,21,7,-0.0173739930888794,0.263897658843024
"83","DE-Obe",2.17341307528129,0.540172709467282,2014,21,8,-0.00997159916983295,0.477249916172776
"84","DE-RuR",2.14286006408986,0.530317593285078,2016,21,7,0.0042673574828812,0.713896816054006
"85","CH-Aws",3.80049655910204,0.269310065330643,2020,21,7,0.0117468655956931,0.423485381366195
"86","ES-LJu",0.628177904038918,0.18255123180635,2020,21,8,-0.0883475108035135,0.0138451475572905
"87","FR-FBn",1.40857333154216,0.348423508205422,2016,21,12,0.0568656197087259,0.0224330950852518
"88","FR-Fon",3.79965346926735,0.138917652390969,2024,21,8,0.0145361896946024,0.452928909299394
"89","GF-Guy",5.76838874904154,0.0458472897253214,2005,21,17,0.0462838994980333,0.00904612992178673
"90","IL-Yat",0.789287122123394,0.39774674068657,2005,21,7,-0.0327451295029969,0.0482555576045949
"91","SE-Deg",0.365487268481167,0.576427407809403,2020,21,5,0.0335545920044993,0.0284089049111225
"92","IT-SR2",3.2832118928567,0.336528858992174,2023,21,11,-0.00891643218072949,0.612099080943037
"93","CH-Dav",5.33776945288371,0.13414540967708,2012,21,8,-0.0356294770801138,0.014883036060727
"94","DE-Akm",2.83790882897481,0.311356093833577,2022,21,4,0.0193671677473242,0.592773269105137
"95","DE-Hte",1.82802886525198,0.290672560559474,2016,21,5,0.0987455333944656,0.0165820333409411
"96","DE-Hzd",4.28599142598713,0.199915582958803,2019,21,3,-0.0654098983137277,0.121115054152785
"97","DE-RuC",1.21608599035199,0.562531772440363,2023,21,3,0.0307067478191553,0.420165565359282
"98","DE-RuW",3.23257907479423,0.36721106651033,2017,21,11,0.0321170234381252,0.175886261086718
"99","DE-SfS",4.81832396690484,0.13618704890573,2014,21,12,0.00552720632680279,0.849699329588358
"100","FR-Bil",1.7241922806901,0.430903733741482,2015,21,11,-0.0506135815632112,0.0075924977568889
"101","IT-TrF",2.87288796247673,0.0354117246335084,2017,21,9,0.0367817524031402,0.095384876094512
"102","SE-Nor",1.81481861804676,0.478759580668371,2015,21,3,-0.019746945877399,0.571387009924916
"103","SE-Svb",1.75740015591327,0.522387156532536,2023,21,6,-0.0207313004016492,0.284749284491841
"104","UK-AMo",1.33252863185838,0.334911770864759,2007,21,5,0.00589320544044531,0.786316605187732
"105","CA-Mer",2.19968117484137,0.179288633233442,2009,21,7,-0.0680088815278762,4.52113849517897e-05
"106","CA-TPD",3.77830086669768,0.145719406169026,2019,21,6,0.0109287881751538,0.665787687175393
"107","US-BZS",4.53954314371471,0.0726936409273147,2019,21,7,0.103490683990383,0.0162546840038563
"108","US-Cwt",5.67268515801589,0.0966945154605424,2024,21,5,0.0374721161825157,0.534814700085429
"109","US-Rls",1.12303566028479,0.281986536610164,2015,21,7,-0.0651046867704186,0.00168310676186831
"110","US-Rws",0.860560336276356,0.251165046169316,2019,21,6,-0.0524599262421669,0.00318055173272121
