"","site_ID","RMSE","R2","control_year","window_size","nwindow","TAS","TASp"
"56","US-Wrc",3.87880004866929,0.0738898703093581,2004,14,13,0.0288559712415732,0.107794254727644
"57","AU-Tum",4.5354670788754,0.206368967109727,2001,14,14,0.0011522719300683,0.923848295443332
"58","BE-Bra",3.11584482283809,0.138891291356327,2007,14,10,-0.0114772543208692,0.529741706175028
"59","BE-Vie",3.11142461363548,0.245605413318791,1999,14,14,0.0110823956981974,0.217001862263669
"60","CH-Lae",4.4433736349805,0.107239351072593,2014,14,11,-0.0401287955760014,4.29764583722338e-05
"61","CZ-BK1",2.51253847668438,0.343021777687943,2016,14,15,0.0397007433133633,0.00568299158540695
"62","CZ-wet",2.12072805587642,0.422525857410522,2012,14,5,0.00860850101199743,0.601633155190323
"63","DE-Gri",1.92223515758968,0.580732705427252,2016,14,8,0.00863501867586609,0.527164094586465
"64","DE-Hai",1.61713602297814,0.243955255350846,2009,14,11,-0.00203726439338998,0.800450454761257
"65","DE-Tha",1.66130635464262,0.407096349773553,2006,14,15,-0.00765909537671945,0.0807282575572491
"66","DK-Sor",2.55933336291121,0.254580209692264,2007,14,10,-0.027723721778123,9.22093015796055e-06
"67","FI-Hyy",1.24275504857647,0.616632891203991,2005,14,10,-0.0219059790800842,4.3603368306428e-07
