"","site_ID","RMSE","R2","control_year","window_size","nwindow","TAS","TASp"
"94","DE-Akm",2.84967935383502,0.310994760447048,2022,28,3,0.035916433674884,0.443903166233886
"95","DE-Hte",1.85922434315633,0.273900677292937,2016,28,4,0.0691665189950662,0.113898773214831
"96","DE-Hzd",4.29141627595613,0.191148890522327,2019,28,2,-0.0967284559771507,0.0605188402376913
"97","DE-RuC",1.22335507202609,0.561603818431953,2023,28,2,0.0138929774635785,0.804233906561399
"98","DE-RuW",3.03255213361085,0.34704810067619,2017,28,9,0.0429767569848858,0.231410060449965
"99","DE-SfS",4.79324096965789,0.134564565674398,2014,28,9,-0.0192824516007826,0.607051897855144
"100","FR-Bil",1.73697638171444,0.425167969914156,2015,28,8,-0.0576478002582319,0.00878660647058312
"101","IT-TrF",2.8265209864669,0.0348767476362242,2017,28,6,0.0259330840779989,0.30449948057744
"102","SE-Nor",1.95633469889277,0.495459660485947,2015,28,3,-0.0709410876054004,0.0646347155691477
"103","SE-Svb",1.76844557815785,0.472380891298275,2023,28,4,-0.0297211586408147,0.369493435166269
"104","UK-AMo",1.33313375793974,0.335047322014979,2007,28,4,0.000141354206946692,0.995388841786744
"105","CA-Mer",2.1952437872395,0.181214410778433,2009,28,5,-0.0647815520022069,0.000728798901660655
"106","CA-TPD",3.75534597754004,0.149462976478836,2019,28,5,0.0175980933978047,0.503742028322982
"107","US-BZS",4.63905196215163,0.0625992165156133,2019,28,5,0.115579942388539,0.0287506289777791
"108","US-Cwt",5.7279317059926,0.0961314023671393,2024,28,4,0.0327460783290343,0.655631623850678
"109","US-Rls",1.14623194436045,0.265506905831415,2015,28,5,-0.060031708664149,0.0159682264979139
"110","US-Rws",0.850135911170531,0.246555494341252,2019,28,4,-0.0473897952131531,0.0142257624038584
